id,name,popularity,duration_ms,explicit,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artist
6Le1tLQ7gdqYxH1ZZD7v0R,Changes (Live) [Stereo] - Live; Stereo,27,216093,false,1983-10-01,0.423,0.606,0,-9,1,0.0432,0.0119,1.68E-5,0.603,0.391,122.819,4,David Bowie
6S04qCT9xjWPtgBK4UoPEQ,It's No Game (Pt. 1) - 2017 Remaster,40,257467,false,1980-01-01,0.492,0.798,7,-8,1,0.0571,0.11,3.11E-5,0.489,0.527,101.405,4,David Bowie
6TqJSMa1LtqIqrCIZo1VIE,It's Gettin' Better (Man!!),22,420000,false,1997-01-01,0.375,0.936,2,-1,1,0.0611,1.78E-4,0.157,0.415,0.168,126.103,4,Oasis
6argSQXszs5VhUMd72FW06,Yellow,6,266773,false,2021-04-09,0.429,0.661,11,-7,1,0.0281,0.00239,1.21E-4,0.234,0.285,173.372,4,Coldplay
6lpWMtQoGqQyEZuyIwhbkO,Every Teardrop Is a Waterfall,35,240796,false,2011-10-19,0.425,0.732,9,-6,1,0.0396,0.00194,0.0103,0.171,0.333,117.98,4,Coldplay
6qpumwB81MjGoH2YrMJt7f,Fame 90 - Gass Mix,33,217000,false,1990-01-01,0.753,0.62,1,-10,1,0.0426,0.162,0.00534,0.0619,0.559,97.447,4,David Bowie
6sEuMKCQteQq2vGL13gFUX,Paradise,5,286347,false,2021-04-09,0.637,0.737,2,-6,0,0.0405,0.0123,0.145,0.0798,0.645,130.012,4,Coldplay
6wUKnFqhie7kdzgQA8sClW,The Girl in the Dirty Shirt - Remastered,32,349640,false,1997-08-21,0.344,0.912,7,-2,1,0.0371,0.124,0.0,0.07,0.318,166.153,4,Oasis
6zQQtHYG3MlNc0I7EClf1A,Strangers When We Meet,42,307200,false,1995-09-26,0.583,0.76,9,-7,1,0.0317,0.0313,1.79E-4,0.192,0.506,122.007,4,David Bowie
6zcKVlJ943l7yB5tcEdCbS,Married With Children,27,189973,false,1994-01-01,0.577,0.407,4,-11,1,0.0286,0.801,0.0,0.0971,0.337,87.877,4,Oasis
6zeya8CdFZE9IjogDjNFL3,Love You Till Tuesday,33,194533,false,1967-06-01,0.542,0.346,0,-15,1,0.0338,0.774,4.33E-5,0.0651,0.834,148.984,4,David Bowie
70IXpGha01JwPFeILRvpAC,Hey Now,29,340533,false,1995-01-01,0.163,0.952,11,-1,0,0.0645,6.73E-5,0.0011,0.291,0.192,202.572,4,Oasis
71EAUWoX6EjdJ2AmBKSB7N,I'm Deranged,41,271107,false,1995-09-26,0.557,0.883,5,-9,0,0.042,0.0107,0.0047,0.0913,0.638,139.962,4,David Bowie
71IdT5SqRHimqS3ezVKBjt,I Am The Walrus - Live Glasgow Cathouse June '94,41,385333,false,1998-11-03,0.154,0.981,4,-3,1,0.17,2.66E-5,0.729,0.395,0.0385,106.511,4,Oasis
72Z17vmmeQKAg8bptWvpVG,Space Oddity - 2015 Remaster,74,318027,false,1969-11-04,0.31,0.403,0,-13,1,0.0326,0.0726,9.27E-5,0.139,0.466,134.48,4,David Bowie
74iWqrYDBNOKu02OZzEpun,Shakermaker,36,308453,false,1994-08-29,0.117,0.911,4,-5,1,0.067,0.00893,0.145,0.765,0.197,191.724,4,Oasis
75JFxkI2RXiU7L9VXzMkle,The Scientist,84,309600,false,2002-08-08,0.557,0.442,5,-7,1,0.0243,0.731,1.46E-5,0.11,0.213,146.277,4,Coldplay
76RAlQcfuQknnQFruYDj6Q,Bones,53,189000,false,1995-03-13,0.336,0.705,2,-8,1,0.0519,0.00154,0.606,0.168,0.419,101.473,4,Radiohead
77BTu8P3TEAUMuD7lEJAGH,Under Pressure - Remastered 2011,37,248440,false,1982-05-03,0.671,0.712,2,-7,1,0.0476,0.429,0.0,0.103,0.462,113.805,4,David Bowie
7EUnqVnJwSsZJ7JC453oH5,Alive (Demo) - Remastered,37,238227,false,1994-01-01,0.262,0.905,4,-4,1,0.0447,7.27E-6,0.00635,0.153,0.252,147.631,4,Oasis
7H7NI75DdeaOW7c70oYtjM,Life in Technicolor ii,53,245100,false,2008-11-24,0.472,0.909,9,-7,1,0.0391,0.00158,5.16E-5,0.248,0.278,131.051,4,Coldplay
7HUj2KB6hQCZgTPHFGAJ0c,All Around the World - Remastered,37,559200,false,1997-08-21,0.333,0.831,9,-3,1,0.051,0.134,4.56E-4,0.696,0.333,82.054,4,Oasis
7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster,76,371413,false,1977-01-01,0.49,0.758,7,-6,1,0.0297,6.71E-4,0.484,0.092,0.435,112.114,4,David Bowie
7Lk0PQDl3jtOr0UoZmQPhs,Diamond Dogs - 2016 Remaster,52,364240,false,1974-05-24,0.54,0.723,1,-14,0,0.0414,0.13,6.52E-6,0.601,0.429,122.027,4,David Bowie
7MB0GpjxLIiqhPgubokq8F,Win - 2016 Remaster,47,287573,false,1975-03-07,0.38,0.39,0,-11,1,0.0319,0.479,0.0,0.0762,0.22,139.568,4,David Bowie
7MpQOaVorMfoNHOJ80YxhY,Life on Mars? - 1999 Remaster,43,223413,false,2002-10-21,0.44,0.591,10,-7,1,0.0369,0.53,1.03E-5,0.171,0.373,121.398,4,David Bowie
7b39sBdskwLKVwNpC37gRo,Who Feels Love?,41,344493,false,2000-02-28,0.31,0.801,0,-5,1,0.038,0.176,0.0797,0.182,0.312,153.088,4,Oasis
7gN4kDwX1vxQRAOJlvXUar,The Dirty Song,13,37347,false,1982-01-01,0.537,0.64,5,-7,1,0.221,0.72,0.0,0.496,0.933,50.318,4,David Bowie
7yDh4GJAoiAJJg2lPaSt4X,Songbird,49,127560,false,2002-02-03,0.491,0.566,2,-6,1,0.0285,0.266,1.1E-5,0.24,0.547,134.93,4,Oasis
01uctxky5IDj8UQvdmcLIv,She Is Love,48,189373,false,2002-07-01,0.463,0.642,0,-6,1,0.0299,0.43,1.31E-6,0.14,0.506,90.009,4,Oasis
08QoaldahFMeeIWu3VAeXM,Changes - Live; 2005 Mix; 2016 Remaster,24,215680,false,1974-10-29,0.459,0.482,0,-16,1,0.069,0.153,2.25E-6,0.692,0.453,112.055,4,David Bowie
0BE9Oipoy4xMsi6HDmVcKt,Half the World Away,29,261800,false,1998-11-02,0.336,0.451,0,-8,1,0.032,0.273,0.0,0.0744,0.2,172.216,3,Oasis
0G0WcFr6KdntigieSfbZLF,Hang On to Yourself - Live; Stereo,27,176592,false,1983-10-01,0.194,0.986,2,-6,1,0.456,0.00183,0.566,0.866,0.111,183.61,4,David Bowie
0GSDkjD1yuhM5YUICzQ2V5,Kingdom Come - 2017 Remaster,35,227280,false,1980-01-01,0.519,0.904,11,-7,1,0.0449,0.151,0.00139,0.0967,0.789,121.053,4,David Bowie
0OauKmBACNzYuRpAQ0h9Uh,Let's Dance (With David Bowie) - Live,30,207773,false,1988-03-16,0.397,0.771,7,-13,1,0.0724,0.0904,0.0491,0.989,0.338,117.177,4,David Bowie
0Op1dXhwEUCLEF3VROpwso,Up In The Sky,25,268867,false,1994-01-01,0.305,0.909,0,-5,1,0.0377,3.73E-5,0.00458,0.198,0.325,140.588,4,Oasis
0PX1IWTfmySHgReeT47RVe,Acquiesce - Live at Earls Court,36,234440,false,1995-01-01,0.328,0.854,0,-2,1,0.0607,5.2E-5,0.0424,0.613,0.349,121.191,4,Oasis
0UvCh63URrLFcPkKt99hHd,Don't Look Back in Anger - Remastered,72,289560,false,1995-10-02,0.327,0.938,0,-3,1,0.0645,0.0708,3.79E-6,0.148,0.326,162.937,4,Oasis
0V0oDdGkkCTLodcuiwQLXm,Cracked Actor - 2013 Remaster,43,181537,false,1973-04-13,0.436,0.878,11,-7,0,0.0893,2.95E-4,6.24E-6,0.0807,0.598,126.12,4,David Bowie
0YJ9FWWHn9EfnN0lHwbzvV,Jigsaw Falling Into Place,64,248893,false,2007-12-28,0.462,0.832,11,-6,0,0.0479,0.108,0.00416,0.0741,0.807,165.653,4,Radiohead
0YTm8iuSjELbYFXg3wGZwy,Five Years - Live; 2017 Remaster,23,236693,false,2017-09-29,0.537,0.549,0,-9,1,0.055,0.0765,0.0,0.473,0.428,145.344,3,David Bowie
0awZMpokrVSdvtYe1MdcWM,Morning Glory - Remastered,53,303320,false,1995-10-02,0.327,0.982,0,-3,1,0.0937,0.0665,4.79E-5,0.491,0.1,136.96,4,Oasis
0bX3cB5ybgOA7dTg4Vvv88,Under Pressure - Remastered 2011,38,236507,false,1991-10-28,0.667,0.713,2,-7,1,0.0462,0.521,0.0,0.0734,0.526,113.521,4,David Bowie
0dXABNmo2aAdbmtRTzF1F2,The Supermen - 2015 Remaster,37,221227,false,1970-11-04,0.325,0.594,0,-12,1,0.0609,0.478,0.00449,0.0663,0.5,174.082,4,David Bowie
0dj4f0wxf99HcVwk3HbxT2,Don't Go Away,28,288667,false,1997-01-01,0.425,0.847,0,-4,1,0.037,0.0536,1.89E-6,0.0799,0.185,81.136,4,Oasis
0gV7x31javfkoEOKXR4vH6,Running Gun Blues - 2015 Remaster,37,195333,false,1970-11-04,0.436,0.404,7,-11,1,0.0308,0.219,2.08E-4,0.196,0.539,76.479,4,David Bowie
0ixZKtMV7ubQRdyEaiuIZB,You've Got To Hide Your Love Away - Remastered,38,137200,false,1995-01-01,0.333,0.609,7,-7,1,0.0287,0.105,0.0,0.366,0.726,62.91,4,Oasis
0jyikFM0Umv0KlnrOEKtTG,My Iron Lung,59,276427,false,1995-03-13,0.242,0.859,0,-8,1,0.0663,0.0565,0.114,0.38,0.672,96.917,4,Radiohead
0mYKEYDm5XMl4qUxp3pZDv,Rock 'n' Roll Star - Demo,32,346227,false,1994-01-01,0.31,0.908,4,-1,1,0.053,1.28E-4,0.0413,0.188,0.43,136.283,4,Oasis
0nOF9ewQlwzVU0qKPR2DTq,Live Forever - Remastered,54,276667,false,1994-08-29,0.191,0.829,9,-3,0,0.0447,2.72E-5,2.11E-5,0.362,0.191,116.007,5,Oasis
0oOdNjG1reMKlPmseEjchM,Fade Away,36,251427,false,1995-09-09,0.585,0.716,2,-5,1,0.0293,0.284,1.37E-5,0.186,0.297,124.138,4,Oasis
0oPBlGP6Xw40CgbYdwRuQy,D'You Know What I Mean? - Remastered,37,463213,false,1997-08-21,0.309,0.861,11,-3,0,0.0445,1.64E-4,2.12E-4,0.113,0.228,80.109,4,Oasis
0waHAu7Lr4vXxP3OWsnwLt,Space Oddity - 2015 Remaster,26,318027,false,1976-01-01,0.31,0.403,0,-13,1,0.0326,0.0726,9.27E-5,0.139,0.466,134.48,4,David Bowie
0xRUwscEziliaWCsmq7n2w,It Ain't Easy - 2012 Remaster,52,177775,false,1972-06-06,0.503,0.279,2,-12,1,0.0281,0.0174,0.0,0.214,0.177,133.558,4,David Bowie
11h2ewnVy9bnHOSpQ6Lrhy,(I Got) The Fever - Remastered,32,315027,false,1997-01-01,0.335,0.858,0,-2,1,0.0574,0.00589,0.0145,0.408,0.403,126.054,4,Oasis
12dU3vAh6AFoJkisorfoUl,Don't Look Back In Anger - Remastered,70,289560,false,1995-01-01,0.328,0.936,0,-3,1,0.0628,0.0665,2.61E-6,0.165,0.31,162.97,4,Oasis
14xj58ZexBaEaHARb11Cqs,Lucky,59,258813,false,1997-05-28,0.213,0.4,11,-9,0,0.0324,0.053,0.612,0.111,0.195,133.369,4,Radiohead
15irEKZ9D6FQqLoZ1qJ1Cx,Faust Arp,58,129680,false,2007-12-28,0.337,0.288,9,-13,0,0.0321,0.84,0.199,0.0964,0.225,105.036,4,Radiohead
16f4IQbss9svDjTszF2fp2,Tumble and Twirl - 2018 Remaster,27,298707,false,1984-09-29,0.582,0.937,4,-8,0,0.058,0.0134,0.0269,0.0183,0.766,140.009,4,David Bowie
17z8eLCkciVamEqXJS6Ri8,Rock 'n' Roll Star,39,323240,false,1994-08-29,0.322,0.973,4,-4,1,0.0766,7.45E-4,5.66E-5,0.525,0.468,138.14,4,Oasis
19UBSzNtKT8aiS1svaBk4p,Young Americans - 1998 Remaster,44,197920,false,1998-04-20,0.536,0.68,0,-12,1,0.114,0.0831,0.0,0.0501,0.943,168.163,4,David Bowie
1BBtng1KOF0JuC6bSNgGmp,Low,52,332105,false,2005-06-07,0.466,0.882,4,-8,0,0.0442,0.0224,0.0264,0.342,0.502,132.086,4,Coldplay
1EZZMBM7RkFDvd9Uk0ftLP,The Masterplan - Live at Knebworth Park,33,295160,false,1995-10-02,0.253,0.724,9,-4,0,0.0404,0.248,0.0145,0.894,0.286,82.116,4,Oasis
1FJWgMDPpDcvkWfkfEQrKa,Don't Go Away - Demo,35,222547,false,1997-01-01,0.482,0.526,0,-7,1,0.0308,0.781,0.0,0.174,0.513,84.75,4,Oasis
1KcFLmFGCfkkAsooF6FJBr,Hello - Remastered,48,203187,false,1995-01-01,0.346,0.954,9,-3,0,0.0866,0.0131,0.0173,0.161,0.059,132.201,4,Oasis
1PCOqZEbrCvjmPFL6QtYiU,The Swamp Song - Remastered,35,262400,false,1995-01-01,0.238,0.933,7,-3,0,0.0576,3.3E-5,0.944,0.105,0.189,142.825,4,Oasis
1PZ1LfXVWVcxiBtiurrNqO,The Fame - Remastered,33,275627,false,1997-01-01,0.363,0.938,2,-2,1,0.0535,5.67E-5,3.99E-5,0.485,0.464,135.01,4,Oasis
1PdWRsAEovbR8JlpjqqRxm,Lost!,41,236213,false,2008-06-19,0.359,0.779,7,-7,1,0.0412,0.0057,0.837,0.379,0.582,86.951,4,Coldplay
1RKreBdhKUXDXTZWY9Mu7v,Tonight (With David Bowie) - Live,48,255000,false,1988-03-16,0.593,0.722,4,-12,1,0.0465,0.195,0.00108,0.933,0.719,101.539,4,David Bowie
1RNwpxhge7INbmpghEsDIg,Golden Years - Single Version; 2014 Remaster,17,207573,false,2014-11-14,0.722,0.677,11,-10,1,0.0413,0.368,1.26E-6,0.074,0.903,108.531,4,David Bowie
1TfzSwueVDW3b1xTJ46O26,Art Decade - 2017 Remaster,39,228173,false,1977-01-01,0.424,0.24,9,-17,1,0.0279,0.869,0.92,0.1,0.0431,78.035,4,David Bowie
1XYLtiNehOF8D5NmlQknpI,Lyla,53,310440,false,2005-05-30,0.401,0.951,11,-2,1,0.0483,1.4E-4,1.17E-4,0.147,0.332,120.879,4,Oasis
1Xip3AM9yC2aeUIuhKftP5,Roll With It,57,239827,false,1995-10-02,0.244,0.985,9,-1,0,0.107,0.00302,2.04E-4,0.318,0.228,126.734,4,Oasis
1YVtoErcUIG1jxnKPtihGe,Columbia - Remastered,43,377400,false,1994-08-29,0.314,0.835,7,-5,1,0.0498,2.01E-6,0.618,0.392,0.041,100.134,4,Oasis
1aXQJQqTNjS4aJMLTIXifq,1984 - Live; 2005 Mix; 2016 Remaster,24,202227,false,1974-10-29,0.49,0.716,0,-13,1,0.0715,0.146,0.0,0.902,0.64,120.848,4,David Bowie
1ae7ziB8YiV2U9TyjSic58,Opening Titles Including Underground,41,201114,false,1986-01-01,0.626,0.574,7,-7,1,0.0265,0.302,0.213,0.123,0.207,110.482,4,David Bowie
1b6kzp3Iu49nXNJZWhPm0k,A Sky Full of Stars,0,267867,false,2021-04-16,0.545,0.675,6,-6,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,4,Coldplay
1cSrZX0EdEpbI8t9rG43Cl,Drive-In Saturday - 2013 Remaster,45,272600,false,1973-04-13,0.302,0.56,7,-9,1,0.037,0.348,0.0,0.0674,0.43,201.015,3,David Bowie
1d6ft0G8zpvF1ody40B2IT,Space Oddity - 1979 Re-record; 2009 Remaster,24,297667,false,1969-07-11,0.735,0.312,0,-11,1,0.0771,0.0711,0.0,0.0664,0.226,64.216,4,David Bowie
1d89lSLqTpMMpcKBWzVWcm,Sense of Doubt - 2017 Remaster,37,239600,false,1977-01-01,0.17,0.315,5,-19,1,0.0483,0.579,0.932,0.144,0.0365,129.451,4,David Bowie
1dNIEtp7AY3oDAKCGg2XkH,Something Just Like This,75,247627,false,2017-02-22,0.607,0.649,11,-6,0,0.0362,0.0306,2.46E-5,0.174,0.505,102.996,4,Coldplay
1dWoKufYqWrjfxYhFnHyMP,Hang on to Yourself - 2012 Remaster,51,159958,false,1972-06-06,0.476,0.788,2,-10,1,0.0322,0.0241,0.0377,0.358,0.936,89.551,4,David Bowie
1gTAcTV5QWHr0WrpIymqn8,I Wish You Would - 2015 Remaster,33,168480,false,1973-10-19,0.554,0.691,2,-10,1,0.0518,9.44E-4,0.0105,0.186,0.543,101.207,4,David Bowie
1iGWDSm2JaQ0u1wikhZWuT,Modern Love,21,232684,false,1983-01-01,0.269,0.907,4,-10,0,0.102,0.044,4.18E-4,0.982,0.519,202.066,4,David Bowie
1k2jYPMAJH5MQABhIY81cR,The Swamp Song - Version 1,50,44627,false,1995-10-02,0.288,0.68,10,-5,1,0.0481,3.44E-5,0.876,0.268,0.149,143.019,4,Oasis
1ks3wfCT86iBr5ADU9VlME,Columbia,23,376960,false,1994-08-29,0.324,0.836,7,-5,1,0.0468,1.78E-6,0.82,0.375,0.0452,100.104,4,Oasis
1mM2u5TRMdUKsIfZKEI6yJ,Last Flowers,53,266478,false,2007-01-01,0.555,0.307,0,-8,1,0.0295,0.92,7.69E-4,0.112,0.286,75.727,4,Radiohead
1vlcWaJV9hGbiQMbsh2d8t,Watch That Man - 2013 Remaster,42,270345,false,1973-04-13,0.475,0.934,7,-7,1,0.0367,8.97E-5,0.00994,0.0587,0.771,129.006,4,David Bowie
1xxPQaR29dAf3yxaafByeD,Some Might Say - Remastered,54,327920,false,1995-01-01,0.259,0.927,0,-2,0,0.092,0.165,0.013,0.287,0.0734,110.156,4,Oasis
1yqMgZNrevsWMLWfO2PRp5,Charlie Brown,67,285160,false,2011-10-24,0.43,0.74,10,-7,1,0.0375,0.0212,0.00165,0.33,0.0948,137.978,4,Coldplay
20QHc8WTNthSj2sFwHYPkw,Space Oddity - Live; 2005 Mix; 2016 Remaster,25,386480,false,1974-10-29,0.327,0.544,0,-14,1,0.0553,0.0987,0.0,0.964,0.205,108.859,4,David Bowie
23khhseCLQqVMCIT1WMAns,Magic,73,285014,false,2014-05-19,0.738,0.482,6,-8,0,0.0402,0.0266,0.621,0.106,0.352,93.457,4,Coldplay
23oUaizFBFVFI5PxJrkiO5,Anyone Can Play Guitar,51,217800,false,1993-02-22,0.293,0.812,4,-10,0,0.0546,1.01E-4,7.56E-4,0.332,0.555,150.743,4,Radiohead
25iWKdsAyjB4K3bU3qdyq1,TVC15 - 2016 Remaster,43,335347,false,1976-01-23,0.633,0.692,0,-11,1,0.0268,0.179,4.26E-6,0.139,0.915,112.114,4,David Bowie
26rtzzGfTEPTeVzzl65SZH,Drive-In Saturday - German Single Edit; 2015 Remaster,11,243613,false,2015-09-25,0.325,0.484,7,-11,1,0.0353,0.315,0.0,0.0924,0.455,200.927,3,David Bowie
2Bg8e5fYvuYiM25pqByEkH,Rebel Rebel - Live; 2005 Mix; 2016 Remaster,24,162133,false,1974-10-29,0.623,0.843,9,-12,1,0.0779,0.0332,6.09E-6,0.337,0.688,123.467,4,David Bowie
2DHgvPQD1jApRnT1DBZdrS,High Speed,62,256467,false,2000-07-10,0.495,0.525,7,-9,0,0.0301,0.396,0.00736,0.0961,0.249,154.466,4,Coldplay
2EBZb61ZIqhygr2tXfLpo5,Listen Up - Remastered,34,402360,false,1994-08-29,0.217,0.835,9,-1,1,0.0628,0.0208,0.0741,0.379,0.381,98.767,4,Oasis
2EhhaaKmkVUxrpgN1l0pUB,An Occasional Dream - 2015 Remaster,35,180787,false,1969-11-04,0.349,0.341,7,-14,1,0.0321,0.837,0.00398,0.108,0.224,140.254,4,David Bowie
2FMdcB5PvAMO8E6NKtLKTS,"Peter and the Wolf, Op. 67: The Bird",15,93667,false,1988-01-01,0.424,0.0594,0,-23,1,0.0481,0.888,0.689,0.216,0.406,133.505,3,David Bowie
2J739pdpybMRWkoOdgrwTr,Live Forever - Live Paris In-Store,38,282120,false,1994-01-01,0.288,0.633,9,-4,0,0.0327,0.137,5.76E-6,0.167,0.257,172.08,4,Oasis
2LmwUKeGCJZUKHKwOrX3Xb,Hello - Remastered,51,203187,false,1995-10-02,0.162,0.947,9,-3,0,0.113,0.0142,0.0446,0.166,0.0563,132.31,4,Oasis
2Od3EFFv7oZfM1PgdSq9n4,Rockin' Chair,17,275827,false,1995-01-01,0.517,0.903,9,-3,0,0.0335,0.00302,0.0,0.0612,0.331,125.946,4,Oasis
2QeutlLcJf2V1cMUUsDFT1,Lotus Flower,58,300219,false,2011-02-18,0.721,0.676,2,-8,0,0.032,0.0899,0.334,0.0826,0.62,127.99,4,Radiohead
2RuVF3RUq0ktgdCDP2IbX2,She Shook Me Cold - 2015 Remaster,35,257333,false,1970-11-04,0.233,0.531,2,-12,1,0.044,0.135,9.59E-6,0.107,0.418,139.688,4,David Bowie
2S9t2j8J03os99Cs23Qzxj,Columbia (White Label Demo) - Remastered,38,328667,false,1994-01-01,0.322,0.891,2,-1,1,0.0421,0.00235,0.782,0.701,0.295,100.999,4,Oasis
2VQVzOvitHZ35018eeIiYF,Half the World Away,29,261800,false,1995-01-01,0.431,0.454,0,-8,1,0.0323,0.301,0.0,0.0772,0.22,115.617,4,Oasis
2VuJG3wckdbUUv7tXJHF4G,Digsy's Dinner,21,152293,false,1994-08-29,0.301,0.976,2,-5,1,0.108,1.32E-4,0.704,0.0638,0.0933,139.544,4,Oasis
2c8QYIY4n2KvR1i8uEoswD,Lady Stardust - 2012 Remaster,16,201427,false,2015-09-25,0.593,0.368,9,-12,1,0.0337,0.615,0.0,0.0905,0.484,128.8,4,David Bowie
2fuCquhmrzHpu5xcA1ci9x,Under Pressure - Remastered 2011,81,248440,false,1982-05-03,0.671,0.712,2,-7,1,0.0476,0.429,0.0,0.103,0.462,113.805,4,David Bowie
2j5ThjxZAaAm20Xa5e5mkm,Married With Children - Demo,33,196067,false,1994-01-01,0.624,0.466,4,-7,1,0.025,0.619,0.0,0.105,0.505,87.692,4,Oasis
2m7VqwOg21AirxmNOxeaKB,The Swamp Song (Excerpt 2) - Remastered,39,39360,false,1995-01-01,0.179,0.989,2,-13,1,0.0903,0.849,0.954,0.76,0.0192,60.38,4,Oasis
2mLgOcRkEgq89j8WstUpui,Spies,59,318773,false,2000-07-10,0.309,0.673,1,-5,0,0.0319,0.0236,1.44E-4,0.0635,0.0732,147.599,4,Coldplay
2ngDHmVRytmK4JpizzgaL7,Up In The Sky,35,268880,false,1994-08-29,0.299,0.894,0,-5,1,0.0378,3.81E-5,0.00944,0.316,0.324,140.624,4,Oasis
2nvC4i2aMo4CzRjRflysah,In My Place,71,226680,false,2002-08-08,0.424,0.588,9,-5,1,0.0278,0.0553,4.95E-6,0.298,0.193,144.636,4,Coldplay
2o9VAWKD7yvnyrBRw9tzgH,The Width of a Circle - 2015 Remaster,47,492493,false,1970-11-04,0.383,0.43,9,-13,1,0.0383,0.0119,0.0193,0.213,0.18,133.826,4,David Bowie
2oPfxbxyd96Vci1PI4L7Or,Janine - 2015 Remaster,13,205827,false,2015-09-25,0.541,0.664,7,-11,1,0.0521,0.0608,9.55E-6,0.0814,0.77,88.883,4,David Bowie
2rtGaCAeYtmcIvuZsvgTf6,How to Disappear Completely,64,356333,false,2000-10-02,0.167,0.302,6,-11,0,0.0345,0.316,0.797,0.11,0.19,102.026,4,Radiohead
2tVpo7uY3JdupEBqbnGnRk,Shapes of Things - 2015 Remaster,29,173693,false,1973-10-19,0.41,0.75,0,-10,1,0.0605,0.0394,0.00184,0.0971,0.501,126.346,4,David Bowie
2uZZRqxoRyOAwm5ErphYp0,Join The Gang,27,141867,false,1967-06-01,0.526,0.481,2,-13,1,0.196,0.647,0.0,0.0927,0.9,124.049,4,David Bowie
2w3eXFL86RgxGtDr8bzwgK,A Message,62,285345,false,2005-06-07,0.566,0.459,1,-9,1,0.0289,0.327,2.53E-4,0.202,0.151,116.916,4,Coldplay
2wKeVnM8OBoGjGm8Qvqhi5,Cigarettes & Alcohol - Remastered,48,289147,false,1994-08-29,0.289,0.76,2,-2,1,0.0461,1.56E-5,0.0378,0.16,0.465,114.794,4,Oasis
2xFq7wVYKmTHFUySyfv789,Breaking Glass - 2017 Remaster,46,112400,false,1977-01-01,0.584,0.784,9,-9,1,0.0367,0.0278,0.278,0.315,0.795,94.474,4,David Bowie
32dgxT0S7Tv5p83DgT6iCT,Backdrifts,51,322600,false,2003-06-09,0.718,0.719,11,-10,1,0.0789,0.646,0.297,0.108,0.725,93.065,4,Radiohead
32drzZQvRLJ5oEVYQgIfJC,Headshrinker - Remastered,40,281840,false,1995-01-01,0.217,0.839,7,-1,1,0.0573,0.00297,7.37E-5,0.376,0.246,79.023,4,Oasis
3AJwUDP919kvQ9QcozQPxg,Yellow,86,266773,false,2000-07-10,0.429,0.661,11,-7,1,0.0281,0.00239,1.21E-4,0.234,0.285,173.372,4,Coldplay
3CD75JGmSMKA3RW5RtOwAz,"Cat People (Putting Out Fire) - Single Version, 2002 Remaster",56,252493,false,2005-08-22,0.73,0.526,10,-10,1,0.0429,0.0256,8.87E-4,0.0913,0.385,118.208,4,David Bowie
3CbAW3GjkBKfErt4LLbSzr,Stop Whispering,47,325627,false,1993-02-22,0.212,0.696,2,-10,1,0.0472,8.49E-4,0.0165,0.129,0.298,122.35,4,Radiohead
3CjKUDxvcyWpkglWzdTU9U,D'Yer Wanna Be A Spaceman? - Live at Manchester Academy,31,166213,false,1994-01-01,0.305,0.633,0,-6,1,0.0315,0.719,0.0,0.93,0.524,146.315,4,Oasis
3DjetCnKnxSpMhOfWuptjJ,I Can't Explain - 2015 Remaster,11,135173,false,2015-09-25,0.566,0.589,5,-10,1,0.0323,0.0384,7.06E-6,0.265,0.742,107.815,4,David Bowie
3Hd9vjtvgTVBfYlZrOLFmS,Stand By Me - Live at Bonehead's Outtake,38,362640,false,1997-01-01,0.576,0.543,9,-5,0,0.0259,0.229,0.0,0.114,0.644,81.074,4,Oasis
3HlOk3Iy7vkOfROwBbJqfx,Changes - 2015 Remaster,56,217747,false,1976-01-01,0.559,0.308,0,-11,1,0.0376,0.505,0.0,0.109,0.414,113.633,4,David Bowie
3KLU3rwnH7rdjuXgvGvubX,"Seven Years In Tibet - Live at Radio City Music Hall New York, 15th October, 1997; 2020 Remaster",18,379720,false,2020-05-15,0.445,0.557,9,-9,0,0.0276,0.00338,0.0234,0.96,0.391,167.002,4,David Bowie
3LcgZ7avwVSoPT32t3i5xj,It's Gettin' Better (Man!!) - Remastered,36,423373,false,1997-01-01,0.328,0.74,2,-1,1,0.0658,0.00226,0.0183,0.877,0.24,126.208,4,Oasis
3MT6rJBU7VUAPWtQsowIQv,Morning Glory,57,303533,false,1995-10-02,0.334,0.986,2,-1,0,0.0932,0.00866,3.54E-4,0.466,0.136,137.031,4,Oasis
3NZ40a5S6SrVwDsXOW2JLb,Underneath The Sky,40,201133,false,1998-11-03,0.487,0.941,11,-3,0,0.0564,0.00195,0.0,0.745,0.797,123.992,4,Oasis
3O85NMbjKkbcCi44UAwOx4,Sons of the Silent Age - 2017 Remaster,41,200307,false,1977-01-01,0.39,0.647,10,-6,1,0.0327,0.0945,0.00114,0.0947,0.158,111.215,4,David Bowie
3OHevW2cUT176DXWV0lHg9,A Wolf At the Door,53,201333,true,2003-06-09,0.423,0.675,7,-7,1,0.0303,0.265,4.21E-6,0.235,0.364,69.27,3,Radiohead
3QDahKSqLwYJYQRbILdzS6,Kid A,56,284507,false,2000-10-02,0.63,0.428,5,-15,1,0.0358,0.262,0.852,0.278,0.159,112.923,4,Radiohead
3TRljFSbGvMo7hIWKgKmyo,Running Gun Blues - 2015 Remaster,11,195333,false,2015-09-25,0.436,0.404,7,-11,1,0.0308,0.219,2.08E-4,0.196,0.539,76.479,4,David Bowie
